name,b2bcnt2y,model2score,sbfecardcount
Application-377896,0.0,620,-99.0
Application-377937,0.0,808,1.0
Application-377854,0.0,681,1.0
Application-376701,-99999.0,222,-99.0
Application-377873,-99999.0,702,1.0
Application-377876,0.0,768,-99.0
Application-377486,-99999.0,222,-99.0
Application-376965,0.0,667,1.0
Application-377680,-99999.0,222,-99.0
Application-375931,0.0,700,-99.0
Application-376978,-99999.0,222,-99.0
Application-377811,0.0,719,0.0
Application-376183,0.0,728,-99.0
Application-374317,0.0,739,-99.0
Application-377193,-99999.0,222,-99.0
Application-377778,0.0,713,-99.0
Application-377785,0.0,694,-99.0
Application-375410,0.0,703,-99.0
Application-377049,1.0,694,-99.0
Application-377288,-99999.0,222,-99.0
Application-378037,0.0,754,1.0
Application-378046,0.0,678,-99.0
Application-378035,0.0,719,-99.0
Application-378032,1.0,799,1.0
Application-377367,0.0,685,-99.0
Application-377551,-99999.0,222,-99.0
Application-375662,0.0,648,-99.0
Application-378062,0.0,682,-99.0
Application-377878,0.0,673,-99.0
Application-377759,0.0,692,-99.0
Application-377266,0.0,747,-99.0
Application-377869,0.0,789,1.0
Application-377488,0.0,717,-99.0
Application-377549,-99999.0,222,-99.0
Application-377017,0.0,725,-99.0
Application-378085,0.0,687,-99.0
Application-376535,0.0,645,-99.0
Application-376275,-99999.0,222,-99.0
Application-378074,0.0,680,-99.0
Application-376193,1.0,594,-99.0
Application-376350,0.0,644,1.0
Application-378095,0.0,677,5.0
Application-377801,0.0,687,-99.0
Application-377296,0.0,721,-99.0
Application-377627,1.0,670,-99.0
Application-378113,0.0,726,-99.0
Application-377635,0.0,650,3.0
Application-375461,0.0,676,-99.0
Application-378139,1.0,691,-99.0
Application-378146,0.0,707,2.0
Application-378180,1.0,662,-99.0
Application-376067,0.0,720,-99.0
Application-377148,0.0,688,-99.0
Application-376693,0.0,699,-99.0
Application-377674,0.0,691,-99.0
Application-378226,0.0,688,-99.0
Application-378231,0.0,754,-99.0
Application-378232,0.0,726,-99.0
Application-378234,0.0,709,-99.0
Application-378215,0.0,751,-99.0
Application-378242,-99999.0,222,-99.0
Application-378243,0.0,728,-99.0
Application-378213,0.0,673,-99.0
Application-377397,0.0,776,2.0
Application-377740,-99999.0,222,-99.0
Application-377428,0.0,619,-99.0
Application-376189,-99999.0,222,-99.0
Application-377643,2.0,659,-99.0
Application-377889,-99999.0,222,-99.0
Application-378024,0.0,736,-99.0
Application-378129,0.0,769,1.0
Application-377812,0.0,710,1.0
Application-378027,0.0,704,-99.0
Application-378198,0.0,704,-99.0
Application-377983,5.0,812,5.0
Application-378176,-99999.0,222,-99.0
Application-378281,0.0,752,0.0
Application-378174,0.0,696,-99.0
Application-377372,-99999.0,222,-99.0
Application-375756,0.0,734,1.0
Application-378305,0.0,696,-99.0
Application-378287,0.0,737,0.0
Application-378298,0.0,710,-99.0
Application-377502,0.0,684,-99.0
Application-377730,4.0,604,5.0
Application-377641,3.0,686,1.0
Application-377284,-99999.0,222,-99.0
Application-378260,0.0,536,1.0
Application-378308,0.0,735,-99.0
Application-378311,0.0,715,-99.0
Application-378314,2.0,698,4.0
Application-378313,0.0,605,2.0
Application-377678,-99999.0,222,-99.0
Application-378319,-99999.0,222,-99.0
Application-378324,0.0,673,-99.0
Application-378329,1.0,814,3.0
Application-377933,1.0,691,-99.0
Application-377986,-99999.0,222,-99.0
Application-377606,2.0,773,6.0
Application-377847,-99999.0,222,-99.0
Application-378359,0.0,707,-99.0
Application-378365,0.0,706,-99.0
Application-377481,1.0,703,1.0
Application-378377,0.0,733,-99.0
Application-378391,0.0,691,-99.0
Application-377849,0.0,676,-99.0
Application-378392,1.0,694,2.0
Application-377533,-99999.0,222,-99.0
Application-378041,0.0,676,-99.0
Application-378361,1.0,670,-99.0
Application-378374,-99999.0,695,1.0
Application-378370,0.0,649,-99.0
Application-378028,0.0,675,-99.0
Application-377931,0.0,773,4.0
Application-378084,0.0,712,-99.0
Application-378036,0.0,761,-99.0
Application-378396,0.0,712,-99.0
Application-377647,1.0,759,3.0
Application-378437,0.0,584,0.0
Application-377815,0.0,697,2.0
Application-378428,0.0,617,-99.0
Application-377936,0.0,649,-99.0
Application-378373,0.0,745,2.0
Application-378206,-99999.0,706,1.0
Application-377668,0.0,692,-99.0
Application-378115,0.0,733,-99.0
Application-377964,0.0,698,-99.0
Application-377792,0.0,745,-99.0
Application-377838,0.0,704,1.0
Application-374588,-99999.0,222,-99.0
Application-377803,1.0,524,2.0
Application-378230,0.0,680,-99.0
Application-377855,4.0,644,1.0
Application-378289,0.0,732,1.0
Application-378119,0.0,729,-99.0
Application-378459,0.0,734,-99.0
Application-378520,0.0,696,-99.0
Application-378473,0.0,551,-99.0
Application-378492,-99999.0,222,-99.0
Application-376812,0.0,742,8.0
Application-375296,0.0,750,-99.0
Application-378126,0.0,689,-99.0
Application-377848,0.0,658,1.0
Application-378323,0.0,668,-99.0
Application-378546,0.0,674,-99.0
Application-378536,-99999.0,222,-99.0
Application-378521,0.0,734,-99.0
Application-378263,0.0,740,-99.0
Application-378543,1.0,781,1.0
Application-378541,0.0,672,-99.0
Application-378538,0.0,726,-99.0
Application-378558,-99999.0,716,0.0
Application-377857,-99999.0,222,-99.0
Application-378557,0.0,584,1.0
Application-378550,0.0,790,4.0
Application-376640,0.0,737,-99.0
Application-378571,0.0,723,-99.0
Application-378573,0.0,729,-99.0
Application-377615,0.0,723,2.0
Application-378586,4.0,753,3.0
Application-377423,0.0,704,-99.0
Application-377562,0.0,624,-99.0
Application-378038,0.0,634,1.0
Application-378564,2.0,695,-99.0
Application-378490,0.0,715,1.0
Application-377899,0.0,663,1.0
Application-378012,0.0,695,1.0
Application-374582,0.0,698,-99.0
Application-377663,1.0,691,1.0
Application-374971,-99999.0,222,-99.0
Application-378608,0.0,645,3.0
Application-378620,0.0,728,-99.0
Application-378207,0.0,687,-99.0
Application-378031,0.0,678,-99.0
Application-377495,0.0,729,-99.0
Application-377025,0.0,606,1.0
Application-378124,0.0,723,-99.0
Application-378650,0.0,684,-99.0
Application-378636,0.0,617,-99.0
Application-378194,21.0,764,5.0
Application-378680,0.0,721,-99.0
Application-377348,1.0,660,-99.0
Application-378363,0.0,773,-99.0
Application-378456,0.0,679,-99.0
Application-378395,0.0,696,-99.0
Application-378577,0.0,685,-99.0
Application-378654,1.0,651,4.0
Application-377976,0.0,656,-99.0
Application-378651,0.0,760,-99.0
Application-377955,0.0,728,-99.0
Application-378534,0.0,690,-99.0
Application-378328,0.0,730,-99.0
Application-377988,0.0,654,1.0
Application-378156,0.0,694,-99.0
Application-378467,0.0,702,-99.0
Application-378436,0.0,681,-99.0
Application-378595,0.0,739,1.0
Application-378753,0.0,686,-99.0
Application-378765,0.0,641,1.0
Application-378709,-99999.0,662,1.0
Application-378717,0.0,703,-99.0
Application-378692,0.0,721,-99.0
Application-378681,-99999.0,222,-99.0
Application-378127,0.0,618,1.0
Application-378251,0.0,665,-99.0
Application-378600,0.0,687,-99.0
Application-378253,0.0,719,-99.0
Application-378742,0.0,686,-99.0
Application-376126,0.0,740,0.0
Application-376625,-99999.0,222,-99.0
Application-378727,0.0,677,-99.0
Application-378659,0.0,730,-99.0
Application-378678,0.0,738,0.0
Application-378341,0.0,710,-99.0
Application-377230,0.0,682,-99.0
Application-378735,0.0,702,3.0
Application-378265,0.0,755,1.0
Application-378482,0.0,586,1.0
Application-378563,0.0,715,-99.0
Application-378501,-99999.0,222,-99.0
Application-378780,0.0,700,-99.0
Application-378778,0.0,739,-99.0
Application-378777,-99999.0,222,-99.0
Application-377327,-99999.0,222,-99.0
Application-377543,0.0,740,1.0
Application-378288,0.0,688,-99.0
Application-378471,0.0,717,-99.0
Application-378264,-99999.0,698,1.0
Application-377559,0.0,719,-99.0
Application-378809,0.0,692,-99.0
Application-378478,1.0,657,-99.0
Application-377827,4.0,694,2.0
Application-378592,4.0,630,1.0
Application-376474,0.0,686,-99.0
Application-376707,2.0,825,26.0
Application-377600,-99999.0,222,-99.0
Application-378272,0.0,677,1.0
Application-378106,-99999.0,222,-99.0
Application-378830,1.0,744,1.0
Application-378719,0.0,758,1.0
Application-378754,0.0,733,-99.0
Application-377863,0.0,658,-99.0
Application-377994,0.0,633,-99.0
Application-378590,0.0,722,-99.0
Application-375457,-99999.0,222,-99.0
Application-375264,1.0,710,-99.0
Application-378843,3.0,516,1.0
Application-378855,1.0,676,-99.0
Application-377256,0.0,760,-99.0
Application-378763,0.0,727,0.0
Application-378612,0.0,740,3.0
Application-377977,0.0,672,-99.0
Application-376541,0.0,691,-99.0
Application-378630,0.0,756,1.0
Application-378700,0.0,719,-99.0
Application-378497,0.0,707,-99.0
Application-376374,0.0,737,-99.0
Application-378208,0.0,763,-99.0
Application-378257,0.0,715,-99.0
Application-378720,-99999.0,222,-99.0
Application-378522,0.0,669,-99.0
Application-378554,2.0,720,2.0
Application-378122,4.0,736,1.0
Application-378096,0.0,699,1.0
Application-378588,0.0,707,-99.0
Application-378416,0.0,704,-99.0
Application-378579,0.0,752,-99.0
Application-377760,-99999.0,222,-99.0
Application-378917,0.0,726,-99.0
Application-378911,0.0,744,-99.0
Application-378221,0.0,706,-99.0
Application-378944,2.0,739,-99.0
Application-378949,0.0,665,-99.0
Application-378894,-99999.0,222,-99.0
Application-378957,0.0,698,-99.0
Application-378690,0.0,710,-99.0
Application-377837,-99999.0,222,-99.0
Application-378404,0.0,726,0.0
Application-378933,0.0,698,-99.0
Application-378409,-99999.0,222,-99.0
Application-378343,-99999.0,222,-99.0
Application-379002,0.0,689,-99.0
Application-375372,0.0,710,-99.0
Application-378011,0.0,749,-99.0
Application-378249,0.0,704,-99.0
Application-379010,1.0,668,-99.0
Application-378714,0.0,714,-99.0
Application-376330,0.0,708,-99.0
Application-378947,4.0,729,-99.0
Application-378737,1.0,730,5.0
Application-378247,0.0,698,-99.0
Application-379023,0.0,717,-99.0
Application-378484,0.0,777,-99.0
Application-378495,0.0,681,-99.0
Application-379015,0.0,680,-99.0
Application-379034,0.0,715,-99.0
Application-376681,-99999.0,222,-99.0
Application-379046,0.0,740,-99.0
Application-376123,0.0,688,-99.0
Application-378442,0.0,723,-99.0
Application-378767,0.0,704,-99.0
Application-379068,1.0,717,-99.0
Application-377965,2.0,753,-99.0
Application-379062,0.0,687,0.0
Application-378913,0.0,741,1.0
Application-377970,0.0,612,-99.0
Application-377832,0.0,713,-99.0
Application-376021,0.0,667,-99.0
Application-375967,-99999.0,222,-99.0
Application-379020,0.0,684,6.0
Application-378658,0.0,712,-99.0
Application-378821,0.0,710,1.0
Application-379009,0.0,702,1.0
Application-379100,-99999.0,222,-99.0
Application-379014,1.0,719,4.0
Application-379073,0.0,705,-99.0
Application-378143,0.0,660,0.0
Application-378978,1.0,747,-99.0
Application-379102,0.0,690,-99.0
Application-378278,0.0,697,-99.0
Application-378802,4.0,619,2.0
Application-378791,0.0,722,-99.0
Application-378796,0.0,692,-99.0
Application-378750,0.0,693,-99.0
Application-378741,1.0,744,0.0
Application-378938,0.0,711,2.0
Application-379122,1.0,816,1.0
Application-377865,0.0,717,-99.0
Application-378025,0.0,738,-99.0
Application-379123,0.0,726,1.0
Application-377927,0.0,769,1.0
Application-378835,0.0,733,-99.0
Application-377776,-99999.0,222,-99.0
Application-378928,0.0,712,1.0
Application-378891,0.0,695,0.0
Application-378845,0.0,745,-99.0
Application-378857,0.0,675,1.0
Application-376750,0.0,671,-99.0
Application-378171,0.0,788,2.0
Application-379249,0.0,699,-99.0
Application-375757,0.0,674,-99.0
Application-378784,0.0,630,-99.0
Application-379256,0.0,635,-99.0
Application-379076,2.0,669,0.0
Application-379242,0.0,677,1.0
Application-378863,0.0,703,-99.0
Application-378551,5.0,824,5.0
Application-378147,1.0,688,-99.0
Application-379281,0.0,750,1.0
Application-379280,3.0,669,1.0
Application-379266,0.0,719,2.0
Application-376542,0.0,741,2.0
Application-379311,1.0,656,5.0
Application-379320,0.0,674,-99.0
Application-378804,0.0,662,-99.0
Application-379258,0.0,673,-99.0
Application-379282,0.0,671,-99.0
Application-379306,0.0,652,-99.0
Application-379050,-99999.0,222,-99.0
Application-379326,0.0,803,1.0
Application-379347,1.0,770,2.0
Application-379334,0.0,688,-99.0
Application-379227,0.0,656,1.0
Application-379154,0.0,652,1.0
Application-379361,0.0,733,-99.0
Application-377293,-99999.0,222,-99.0
Application-379377,0.0,699,-99.0
Application-378446,-99999.0,222,-99.0
Application-377590,0.0,726,-99.0
Application-379162,0.0,588,1.0
Application-379307,0.0,733,0.0
Application-378378,0.0,673,-99.0
Application-379379,0.0,765,1.0
Application-379273,-99999.0,222,-99.0
Application-379261,0.0,733,-99.0
Application-378421,0.0,673,-99.0
Application-379394,0.0,633,-99.0
Application-379409,0.0,716,-99.0
Application-379404,0.0,723,-99.0
Application-378433,-99999.0,222,-99.0
Application-378172,0.0,737,-99.0
Application-379432,0.0,683,0.0
Application-379200,0.0,659,-99.0
Application-379191,-99999.0,222,-99.0
Application-379301,0.0,687,-99.0
Application-378701,4.0,771,2.0
Application-376998,2.0,681,-99.0
Application-378829,0.0,725,-99.0
Application-378948,0.0,669,-99.0
Application-378744,0.0,717,-99.0
Application-379445,2.0,806,7.0
Application-379452,0.0,683,1.0
Application-376158,0.0,685,0.0
Application-379475,0.0,692,-99.0
Application-379482,0.0,690,-99.0
Application-378998,0.0,701,-99.0
Application-379489,0.0,591,0.0
Application-379495,0.0,662,-99.0
Application-379338,-99999.0,222,-99.0
Application-379471,0.0,717,-99.0
Application-379465,0.0,686,-99.0
Application-379459,0.0,716,-99.0
Application-379454,0.0,732,-99.0
Application-379453,0.0,761,1.0
Application-379436,-99999.0,222,-99.0
Application-379254,1.0,673,-99.0
Application-378952,1.0,785,1.0
Application-378549,-99999.0,222,-99.0
Application-379082,-99999.0,222,-99.0
Application-377024,0.0,661,-99.0
Application-379568,0.0,640,-99.0
Application-379565,0.0,587,-99.0
Application-379573,0.0,681,1.0
Application-375832,0.0,693,-99.0
Application-379563,0.0,693,1.0
Application-377577,0.0,692,-99.0
Application-378945,0.0,662,-99.0
Application-378246,0.0,720,2.0
Application-378640,0.0,700,-99.0
Application-378634,0.0,762,1.0
Application-378723,0.0,702,-99.0
Application-379503,0.0,741,-99.0
Application-379392,0.0,696,-99.0
Application-379574,-99999.0,222,-99.0
Application-379220,-99999.0,222,-99.0
Application-379237,-99999.0,222,-99.0
Application-379576,0.0,674,-99.0
Application-379575,0.0,701,1.0
Application-377912,0.0,735,-99.0
Application-379419,0.0,690,-99.0
Application-379250,1.0,720,-99.0
Application-379559,0.0,699,1.0
Application-377769,0.0,758,-99.0
Application-378715,0.0,762,1.0
Application-379628,-99999.0,222,-99.0
Application-379650,0.0,680,1.0
Application-379067,2.0,674,-99.0
Application-379386,0.0,712,-99.0
Application-377558,0.0,730,-99.0
Application-379662,1.0,641,-99.0
Application-379664,0.0,748,-99.0
Application-378384,0.0,736,-99.0
Application-379008,1.0,764,-99.0
Application-379413,0.0,662,-99.0
Application-379451,0.0,724,-99.0
Application-379597,0.0,724,1.0
Application-379594,0.0,689,-99.0
Application-379624,0.0,711,-99.0
Application-379005,0.0,814,6.0
Application-379374,7.0,556,-99.0
Application-379183,0.0,725,2.0
Application-378739,0.0,665,-99.0
Application-379364,1.0,736,1.0
Application-379313,0.0,688,-99.0
Application-379329,0.0,704,-99.0
Application-379484,-99999.0,222,-99.0
Application-375431,-99999.0,222,-99.0
Application-379651,0.0,706,0.0
Application-378795,0.0,700,-99.0
Application-379584,0.0,552,1.0
Application-379577,1.0,730,-99.0
Application-379479,0.0,710,0.0
Application-379036,-99999.0,222,-99.0
Application-379269,0.0,732,-99.0
Application-379333,0.0,733,-99.0
Application-379734,-99999.0,222,-99.0
Application-379731,-99999.0,222,-99.0
Application-379798,0.0,732,-99.0
Application-379803,0.0,736,-99.0
Application-379818,0.0,741,-99.0
Application-379721,0.0,718,-99.0
Application-379804,0.0,701,-99.0
Application-379744,0.0,679,-99.0
Application-379769,0.0,717,-99.0
Application-379794,0.0,686,1.0
Application-379796,0.0,721,-99.0
Application-379587,0.0,703,-99.0
Application-379516,0.0,687,1.0
Application-379143,0.0,764,0.0
Application-377738,1.0,607,0.0
Application-379566,0.0,701,-99.0
Application-378652,0.0,689,-99.0
Application-379832,0.0,699,-99.0
Application-378320,0.0,695,-99.0
Application-377382,0.0,722,-99.0
Application-378235,0.0,683,1.0
Application-379864,0.0,680,-99.0
Application-379040,0.0,657,-99.0
Application-379838,0.0,564,2.0
Application-379844,0.0,693,-99.0
Application-378523,0.0,661,-99.0
Application-379840,0.0,649,-99.0
Application-379883,1.0,735,-99.0
Application-379857,-99999.0,222,-99.0
Application-379850,0.0,742,1.0
Application-379853,1.0,670,-99.0
Application-379813,0.0,798,1.0
Application-378923,0.0,765,1.0
Application-379506,0.0,740,-99.0
Application-379750,0.0,762,1.0
Application-379365,-99999.0,222,-99.0
Application-378555,1.0,712,-99.0
Application-379923,0.0,636,1.0
Application-379918,0.0,664,1.0
Application-379886,1.0,642,-99.0
Application-379884,0.0,630,-99.0
Application-379925,0.0,680,-99.0
Application-379147,-99999.0,222,-99.0
Application-379467,0.0,728,-99.0
Application-379006,0.0,699,-99.0
Application-379893,-99999.0,222,-99.0
Application-377504,0.0,721,-99.0
Application-379938,0.0,694,1.0
Application-379797,0.0,715,-99.0
Application-379950,0.0,704,-99.0
Application-378589,-99999.0,222,-99.0
Application-378169,-99999.0,222,-99.0
Application-378779,0.0,694,1.0
Application-379677,0.0,681,0.0
Application-379593,0.0,708,-99.0
Application-379943,0.0,687,-99.0
Application-379589,0.0,701,-99.0
Application-379993,-99999.0,222,-99.0
Application-379888,4.0,834,5.0
Application-376702,0.0,696,-99.0
Application-379749,0.0,703,0.0
Application-379738,2.0,754,1.0
Application-380073,0.0,757,0.0
Application-376834,-99999.0,222,-99.0
Application-379969,0.0,700,-99.0
Application-379885,0.0,685,-99.0
Application-379133,-99999.0,222,-99.0
Application-379839,0.0,666,-99.0
Application-379458,-99999.0,222,-99.0
Application-379643,0.0,648,-99.0
Application-379696,-99999.0,222,-99.0
